channel,cD4_1,cD4_2,cD4_3,cD4_4,cD4_5,cD4_6,cD4_7,cD4_8,cD4_9,cD4_10,cD4_11,cD4_12,cD4_13,cD4_14,cD4_15,cD4_16,cD4_17,cD4_18,cD4_19,cD4_20,cD4_21,cD4_22,cD3_1,cD3_2,cD3_3,cD3_4,cD3_5,cD3_6,cD3_7,cD3_8,cD3_9,cD3_10,cD3_11,cD3_12,cD3_13,cD3_14,cD3_15,cD3_16,cD3_17,cD3_18,cD3_19,cD3_20,cD3_21,cD3_22,cD3_23,cD3_24,cD3_25,cD3_26,cD3_27,cD3_28,cD3_29,cD3_30,cD3_31,cD3_32,cD3_33,cD3_34,cD3_35,cD3_36,cD3_37,cD3_38,direction
3.0,-0.3026606274315207,-1.0280288681489242,-2.4298303413883517,2.9326355947393408,-15.532496025122793,-2.254805713632565,-3.7802648104426857,-2.726001247719612,23.2056172055776,25.426224609677632,2.187792898125139,-3.118646382756655,-11.47114656631674,6.574490340339563,-17.179812696978804,7.2204106674426685,5.97664332532638,1.5570243200810558,-6.571527768371155,1.3350991970087767,6.611623417140312,-6.545916902599789,0.22724069273263314,0.8093545668398104,-2.0449310725960474,-5.329796506292608,-21.416343235046302,-12.830406114326694,-9.556663555577822,8.795013751349996,-7.6438859668629755,10.070272273728172,17.075200229535923,1.1263420216561204,-9.397967679166815,1.714908707614639,18.9348850573944,-2.139841035124708,-20.844306029666782,2.747623737092232,3.0575229428214454,-3.0122155639290784,-14.784112175677055,-15.379109419473611,-8.655962352296177,-17.886607299637287,8.28222069200327,-9.925502003687102,15.704106406898228,-15.150740345398066,4.135913383039086,-11.019684403406432,-0.07660312708880293,2.060984299380846,-11.311045480167907,5.187484842225586,-0.7952310373740232,-0.482136892245554,-1.727323260300987,11.210018034221246,1.0
4.0,-0.37802590142025366,-1.2753623371000633,-1.6233129000949205,21.495626091515337,-21.27893136229096,5.5605211219625765,-6.567516111914038,8.77486508683106,3.1080675188541176,37.495894164465305,-5.478379265137377,-3.0457441413606583,-7.656789350463088,7.032449572550597,-17.850165260704454,7.566517661957541,7.507949915161988,15.69091210849059,-14.203237356327477,4.386655777477052,8.182284443843736,-21.719303745537232,1.6723659856007236,5.420041504412297,-1.987377374272949,-10.340441137822948,-28.79605214197097,-13.700123400310408,-9.123475833335373,3.975635030522001,-7.001870544648615,11.402396067514443,23.13794772210387,3.27867499221086,-1.871079993966931,-9.876459379449773,26.33836419336374,-9.165840300027822,-25.356213957726634,-4.315460490885806,8.562065559798716,-9.684892173034958,-19.014701107164488,-12.753408798790892,-7.43553521212378,-21.03276586925067,7.800667881041332,-9.536688987091647,14.738268187569403,-13.961614762694698,4.446178752649151,-13.078349093301759,2.4173935643229014,1.834206627843155,-11.827367056260197,1.6186816111962938,1.5045982474641353,-1.555088772365798,1.68994367806961,10.52512226275273,1.0
5.0,-0.2538340454194644,-0.9273303493725196,-4.897089968739476,10.114278936688246,-14.911368020575937,-13.922102652676452,-10.470992247913493,6.903187781906941,22.47834139527363,24.546009556985652,-5.540099124475925,-16.69706413498647,6.782871989729442,5.356098205713784,-27.29354872193609,19.69397150172729,2.286811270199679,0.06730907476203793,-2.5122318860064223,0.1901876014699141,2.877279292241917,-1.7960952761544051,0.9614917486999086,3.188644086250638,-1.7792310716197988,-2.0904823331284237,-29.875502994483575,-10.701316686132706,-6.081541609854007,4.174301761934132,-7.348617728712008,14.464825284244487,28.17324284844114,-0.9751370744253778,-11.222140936794592,10.242752887574769,14.962946443094966,-7.389549262933827,-18.92635197871096,4.4845683633230475,3.8172218889811367,-1.00474297109674,-18.33946285318629,-10.344459636859233,-10.61073293014047,-16.467706221878846,4.40443272516202,-10.536669996266534,12.285343153361225,-16.944456341281686,2.472222377884222,-10.468253945732155,-1.3547816366388954,5.4147659358004185,-15.174149539565924,0.7752645151918487,0.3529238128687744,-0.747127970000013,4.302201413134365,12.004858986385178,1.0
6.0,-0.22276657929523375,-0.736501677730317,-1.846202379569166,7.3674921230735,-8.555927900945013,-8.105549347209433,0.1039653166813433,5.0851598236268485,17.52059323728219,24.144775846455744,-14.500978686894381,-6.438684201232173,-3.6050448442223777,4.134836845940845,-24.108851069242128,12.145651229981517,8.752920972319732,-4.896374852444066,3.493996996328249,-2.12130060760276,-0.8217760059345532,2.299981288037998,0.29961418287031766,1.0672665150406673,-1.0977663941145537,-4.095778224154445,-20.907359735959783,-16.54088792696805,-8.897861957311338,4.5189475116566005,-2.6743143516658945,17.41375374838053,25.072819475538598,1.2005318934328448,-8.247794106887671,5.220717785228609,20.20358620609464,-10.431027027475734,-17.67298690908711,-5.330496012508722,5.483854623461262,-1.2623977331283733,-21.03110704811101,-14.86469648467223,-11.988442946140795,-13.963916591766734,3.2273940694362224,-9.805530486528351,9.818580733715365,-12.490139457835733,-0.9696064422325783,-8.851405551025406,-3.505260979883279,8.266604430056656,-12.634962468705673,2.1048726769877177,-1.12436128810079,0.31593773988452356,1.9180789410567847,9.914764543467385,1.0
7.0,-0.36350034348026194,-1.325674035172685,-0.7853124941337941,8.647038476545479,-9.882129307597731,5.152412844343402,-2.866471897335991,-0.4303488740274416,15.589534160313214,20.274942384315093,8.51977959548957,-6.625004483421608,-0.03615017833448825,14.422225586453308,-22.198736975992112,4.014025985297185,17.20870303700499,-6.4790162756205865,-8.935110148501193,1.8798194803001491,11.493843858939378,-3.848378226472865,2.09476383306978,6.858943933039147,-1.7548987887384324,-10.154502930063975,-16.107591603220524,-17.61548780153633,-10.612353844878033,4.061984168016223,-7.529346314691113,18.779068534124384,19.865985231733216,-7.26897008194743,3.2088235939962138,0.5151827703359259,32.413142180713095,-16.99065051736906,-19.386788738618627,5.7586648548021415,4.457602751042367,-11.406434869016438,-22.61719270234687,-17.515976852329455,-15.18484471586268,-16.17260558462338,12.371273392237306,-16.688513639128175,18.516043218912863,-2.0297315107029967,-4.9267529047683,-6.732798090014539,-2.368704648957637,7.291286947718283,-15.074606077454328,-1.875559054538404,1.2895381432109023,-1.013857810140217,6.799519882736236,10.516758901852926,1.0
8.0,-0.34100225791100225,-1.4682542310617723,-4.403550826353069,5.602240702472338,-14.071015120573628,11.009037890794923,6.668049918706618,-1.564193594543435,3.9907019230592597,26.082396440496034,13.29937827831385,-9.36153919194257,-5.958637604990105,23.03465454725356,-23.195966322128886,5.471653883693179,18.278403073373525,-8.440981947397118,-2.330275447623368,0.24248548805466197,5.646187904760048,-0.44751966202292254,2.3508216010924476,7.585321866042951,-3.9665923642362446,-8.176129783440302,-14.822472707634144,-14.07639451525149,-5.826157912522459,2.2096107652217896,-0.750040070014447,12.484051492255064,21.592581772961523,-9.0167486026827,6.5113050795304455,2.6804760408527404,21.978977741370414,-9.415269099396768,-24.033233565364604,2.4079677064364273,0.9206590002396071,-6.557857841591911,-18.989581572151074,-17.147247612016375,-15.647621725760311,-11.292262713266469,7.336507737246679,-14.438312056003332,19.038689556410617,-8.23224499870822,-1.7631760746116585,-7.698526389752755,-3.78203045325015,8.499057520508806,-16.705750325098666,1.9404103944158166,-0.034983982381605945,-0.7059124733704808,3.6401958802615066,13.163165274212927,1.0
1.0,-0.6061307154692499,-2.7127313179167842,-7.935588989259655,-11.201334120881855,-6.806119804664529,12.128133173142032,-2.2606885352007033,-6.670640232446273,-41.51068139672335,-11.667437116566806,45.433145212962316,34.16882390591849,21.464941968483206,-13.14776036677775,5.8558149462243065,24.177793549902447,-23.15969238657383,37.91783534791454,4.950208597908723,0.3079854200653233,-21.552484555602188,-19.57769432383932,7.212063721527876,23.093061236818492,-3.3090536764389205,-0.872326565373785,-5.580805891905117,-1.432093679696975,3.643907772916102,-17.914938512376395,0.5761261281333258,-1.166513911251025,-7.037764732283185,-8.791452467211295,-7.711867399546382,0.033021843421810346,12.949107362788505,-6.167659305370717,-22.194973035398384,19.988024141328886,14.193830135489117,-2.3762823833435536,-1.6779405334661635,11.071597880989374,-13.293779046242088,-18.431553127200402,-15.376986275811296,-23.653930286280218,-3.579029536858701,9.839531110353217,-0.7618912157854363,-5.5869614930275,17.656067931182232,4.32935390832994,4.555511534520316,3.1414129892484897,1.197177245685476,-1.6020835083225118,-4.646122633138132,-4.8681525218027755,1.0
2.0,-0.45517709197158185,-2.0189582891909157,-5.330632534589207,-8.772907897813012,-2.4385209178311573,9.051601393645251,-3.7305044471561315,-10.943690811524379,-37.87554479298104,-13.988962585667219,47.007168056715365,32.03348232378286,21.65420476106062,-15.692114388463557,7.148118302638671,30.936569498143392,-27.668001785698323,44.449847292651874,8.434785173946167,-2.770131393801392,-25.025034374210467,-22.53525989428177,5.520911127972423,17.68156264897851,-2.3377067933416806,-1.806270400189167,-3.9154693528166997,-1.0419498788981683,5.219932118200326,-15.419431750932715,1.3403686440896125,-2.123166657802412,-10.26772482408613,-6.6681334235662595,-5.8147225780004845,1.1832863364838289,15.234712034146634,-7.841737774650226,-17.30671117670704,25.031785449609767,15.811026466152367,-5.141529776312839,-1.2066795380169344,6.902858548907096,-15.3153231036035,-21.638582301198245,-17.421812759496806,-20.99355600032006,-4.527514664440808,6.88624436438799,-0.4245277164890634,-13.32178704065862,12.904379015945942,0.8770194819676022,0.20213785015023789,-0.5153912060675114,1.9934497853296191,-2.058880808401182,0.19132075882409022,-0.14863121994512216,1.0
3.0,-0.5101392640428555,-2.370335130896409,-9.111847549407267,-5.798001818222099,-8.709064670660524,9.623287333386592,-5.675742946730628,-6.545455392401225,-28.8206063528579,-9.163570431153296,41.188312461421766,39.97797926116142,15.424938279217102,-3.191155932670576,1.419158557621246,28.575959446708957,-27.117590119344616,40.38500484455652,7.214218425394665,-1.503417329205681,-24.05064423201205,-18.758596307680243,6.222309210322108,19.886989216029686,-3.873928908981793,0.2978024884987466,-10.365504719526438,-0.03635593048385696,2.060984299380846,-11.30463919295856,5.928798485116518,3.6949636391881606,-8.295157126339866,-3.1273501934948555,-2.741097104268448,-3.4693431535437265,20.00213630983606,-3.6749200770683976,-19.590527302692717,26.16879007771021,17.08707205455254,-0.9745350575106078,-7.850111699424548,11.154536851989517,-11.862580806414805,-17.06849619516896,-22.83408765351154,-17.176004616244867,-3.781009785860072,0.795354376009024,3.6518907607619813,-12.225905576324548,19.633766581089127,3.0514826084184765,-0.3780047014766369,1.7995267379373445,1.4278197419098353,-1.8289530988385754,-1.667180406099815,-0.3474514687246384,1.0
4.0,-0.48793645824973475,-2.1751231419488555,-7.857386794740706,-9.885401397661719,-11.30195672297909,0.26916541834690577,-0.0012376574121920614,-5.515255141554402,-35.080770646782256,-13.882151592108775,62.90662967040344,40.332094930545544,22.511615105434917,-16.648670266524135,5.95839347286597,35.65798590982062,-23.706726927445587,37.94507262963493,7.284615987718564,-1.049184265402066,-22.756016942334043,-19.107110245050254,5.8387600262870185,18.72302438703538,-2.634116113893591,0.6709196290561291,-12.477684203118958,2.4586048100510816,1.834206627843155,-11.821492660874608,2.3663842156795187,5.700790353471983,-9.852513503934718,-6.560212966615166,-6.512419785654961,-1.9037450458608274,22.822846977253338,-3.9025412659646674,-21.539320763314347,28.47979403114845,7.754978846707525,3.4361278743214876,-10.176011478761348,10.454685222530108,-10.829764632654308,-17.961984926059586,-26.960156342634043,-16.488603231254977,-2.7340443397422045,1.829911061389103,1.6237279178448294,-8.998013082803881,13.528146392311857,4.786288069982616,1.9102356162671956,2.508881840034256,1.1923739601688401,-1.6715749107491542,-3.1974741013044516,-2.394069119569583,1.0
5.0,-0.8165300423587205,-3.8946160661993035,-14.266384225745218,-13.91249515821466,-0.5357455941994655,4.831827897023464,-8.573300213558749,-2.5195301514334014,-27.219209757728617,-20.06410314057778,36.66930808111304,36.78344850586949,23.146505761274145,-8.010209563977135,5.442725959527524,34.663405044332805,-23.84959068725872,45.18962598868229,4.449744394404734,0.26365898315948655,-23.083433096824713,-26.396353749700875,10.831112331715998,34.64194695763977,-6.397411460629135,-0.9104113048088576,-10.07926608402837,-1.296591620511478,5.4147659358004185,-15.169447341843544,1.4145473234625066,3.9183670264018584,-6.580390404885989,0.6507643719466075,-5.284469066077694,-7.795854552332809,19.34518926068464,-5.926677525757579,-16.84487884621187,25.922252316288883,16.628189734394855,5.301520142795691,-5.188519623706508,8.587586334935267,-5.860705731305889,-15.605663947645178,-28.00544668751943,-18.68466857753772,-5.54939185952094,-2.3995357755570437,3.933208052377687,-9.03609816180679,14.740783332710283,4.100413209599401,3.8283565053174624,3.480427596640014,1.2930730399933417,-1.7289423538097262,-5.0779117728084655,-3.5548993417535946,1.0
6.0,-0.7395832325690165,-3.343338573365499,-9.671815559474675,-9.481432581885887,-6.208090467734293,7.938922887272922,-2.5097781805577175,-18.302284086768175,-25.133858076850878,-4.2937690902787615,28.203313087788295,41.391792821827565,22.380029088750103,-9.320480831396791,-2.9927139457731102,46.18620680739896,-34.67640040973523,46.87969008400903,4.7075065347839065,-0.8066041159181854,-23.191030160435314,-23.79598279154481,9.156626680926957,29.33327119229178,-4.500534146843542,-3.663661153151479,-8.505181481864241,-3.4548359468164174,8.266604430056656,-12.627911243449649,2.8081502627469845,3.238013256669155,-1.8654937066501907,-12.786986920538903,-1.74002357128234,-0.09998283982407671,10.850821765040656,1.2217954531994295,-24.682590963046792,24.656271069880088,18.877197445475698,6.524319861746641,-10.551316107393395,11.357850831276414,-6.631053157899876,-18.196240203688436,-28.03904896010504,-16.939915781303274,-5.772896916245872,3.122450806969631,0.8392765082075999,-13.045248864355841,17.525554010475876,3.7905195060804706,0.34855551228821063,2.0552904323525647,1.4671416052820183,-1.779772583140555,-2.4369267909975543,-1.0685805247922362,1.0
7.0,-0.6095368735744335,-2.231958729327224,0.35262098504785905,-11.417007139676265,-9.509932859151283,19.369905279088837,-6.121297362939509,-18.449487934806754,-44.05681728244321,-10.49333635672637,45.151716705106146,36.51108293704882,28.67358777149058,-13.799265400926226,20.730336554080402,36.92978275164018,-33.507935527724804,48.578312856787726,0.07164608466069117,-0.6734303183904712,-17.647660334056045,-28.107941433918157,6.392682705607827,20.728960224830043,1.6305828900563082,-5.97288181251529,-6.643401695523226,-2.3428793799411665,7.291286947718283,-15.073700087583616,-1.558868883998361,-0.06989810972883155,-12.782041354861718,-8.427161344186523,-10.903573869329907,2.5170795771806436,18.909673481317256,-7.808250640697308,-22.990660702203577,22.56136194380365,11.181741072321277,-5.683571215129076,-7.920494491140374,14.780898694372882,-14.452059934120362,-19.7619257906716,-14.634102813600435,-22.63392544533697,-5.284468354109514,6.491288739205365,-1.431804743420065,-15.119048558353372,12.415521000913532,0.8278086914532397,-4.030006827410185,1.9484608089440834,1.0054792121861407,-1.2595358479202354,-1.4570697012307996,4.125954626581477,1.0
8.0,-0.6526938369781438,-2.6337624805586746,-3.819142727647543,-9.989388999692054,-10.140275826378065,13.310966594938884,-6.683408154589706,-12.287609202426259,-45.03851443161341,-8.357017126706328,41.33835667484628,35.08857920569412,15.507233905534658,-6.577422372547441,5.033066390167439,33.773806232432,-24.965901944446042,45.84985993202918,3.2189993689317946,-0.266848234658325,-21.09816389325252,-27.134061966607888,7.116588521038181,22.944213879623298,-0.8472904191323718,-4.136693887088648,-7.313889418188559,-3.750451889185811,8.499057520508806,-16.7062811869217,2.3810301071216724,0.44957466880985875,-9.630712242075262,-6.764793169868011,-10.369267287932068,-2.6518780800923607,19.693080136569716,-8.416835762838277,-19.018259154101205,21.19967148436212,13.176826658221545,-0.583205506774597,-4.613529813951683,19.09933358198998,-14.29633536908963,-14.994437203692332,-21.235456191732265,-21.840020841736038,-1.650817551789074,5.769313381839105,-0.0023148151768576652,-9.933368626743421,12.813616442093895,1.4294811400632979,2.9782654720891077,1.8165193414646346,1.522820548885116,-1.687944316535005,-3.305775025517151,-2.265517451365319,1.0
