channel,cD4_1,cD4_2,cD4_3,cD4_4,cD4_5,cD4_6,cD4_7,cD4_8,cD4_9,cD4_10,cD4_11,cD4_12,cD4_13,cD4_14,cD4_15,cD4_16,cD4_17,cD4_18,cD4_19,cD4_20,cD4_21,cD4_22,cD3_1,cD3_2,cD3_3,cD3_4,cD3_5,cD3_6,cD3_7,cD3_8,cD3_9,cD3_10,cD3_11,cD3_12,cD3_13,cD3_14,cD3_15,cD3_16,cD3_17,cD3_18,cD3_19,cD3_20,cD3_21,cD3_22,cD3_23,cD3_24,cD3_25,cD3_26,cD3_27,cD3_28,cD3_29,cD3_30,cD3_31,cD3_32,cD3_33,cD3_34,cD3_35,cD3_36,cD3_37,cD3_38,direction
3.0,-0.278625728164901,-1.6088169085511144,0.3670740930415608,10.123878359650453,-15.036555389881057,26.05263896135601,11.653360148758013,-25.85648984195056,51.614373581295304,-12.879913715086397,2.219341596994841,-50.9505936454268,-27.546133117833392,11.470557526130177,-4.90929778105888,-2.6139559584196617,-3.8435709334169528,2.6347170831793325,-6.310818874900814,1.6646985729832335,5.964400365066954,-4.898960732120619,6.402309725110536,20.93976336080895,-5.173508013911301,-28.31750264278367,11.636123987430052,-1.0376564179110832,23.47973440055658,-1.196454092962502,2.603339096742493,-11.84903908065265,5.302347227109238,12.780061434235554,7.1048798329028315,-20.51428817855107,44.85919569902953,24.778754323640182,-0.10739997699566861,-3.7311605927663622,29.23753716750513,54.63448453372668,-41.86428829941388,18.52163467242064,-13.32469808850594,10.678777551454592,-24.41967673841205,10.491912574219844,27.441969178833858,-13.425524007877119,1.354484258155779,-8.49316872613145,6.88470208781475,-8.022067688034712,12.52581245721928,7.042219999586822,-4.8128531372224295,4.31421948321516,-12.835344680205887,-5.9776403418171995,4.0
4.0,-0.2532811856983895,-1.6288670774712164,-0.5375887141092839,2.981107394171081,-9.067058325926146,16.441116285879854,9.40680833210768,-20.391634859838252,56.93368995398554,-11.167632971478508,13.360730167499264,-41.71218601092747,-36.59373636293608,21.683973511531384,0.06833444611340567,-12.59895180731124,-11.556384022496774,-3.3513585792884113,9.682158605535305,-2.795985726492552,-8.198214773170731,9.777383900216634,6.8745090996495595,22.516602127490515,-5.545400228240053,-28.168102467157706,15.2591982281812,3.00639817112589,19.6628606418108,0.502288086917382,2.0780386303313114,-17.790285067727115,8.918891387798615,8.097056020865013,21.33253562168289,-24.882051585772572,41.23360517113421,29.467832066457593,-1.345656528052479,1.4167431379459325,19.46259572167607,60.6011392688688,-41.42878521289462,19.863129216388486,-5.137210238296283,6.6174355499755215,-17.18516563317633,7.230487590924671,30.296584394273776,-12.693920419109242,-1.9242700077387107,-10.779568946273447,2.7775011844353754,-6.009783138019027,14.168242824105048,8.968864540982471,-6.67128076474707,5.456441373217672,-14.828119715373141,-7.388939304019589,4.0
5.0,-0.14098155038056576,-0.9914354092993645,2.7275988170906547,18.555798983503312,-33.01777012673682,23.885828477651796,-16.888571736068883,-39.239083693813484,36.98761040226634,-22.57374341249756,8.255038752840138,-62.58476622936178,-34.45156796732469,7.8075845587862736,4.970660023366958,-19.757747309969304,-20.028248441835295,-9.990917743394577,-6.917467242055227,1.6940858832247612,10.755602378967597,11.644749143460155,4.4929123232117565,14.744628783179431,-5.128819450614772,-30.07731912761225,14.901967295843253,-2.7388757760910387,23.113944395331107,-1.5801143025791005,8.258057606300671,-13.902715151891543,-4.329787763994307,21.582359843852135,0.9594177193643365,-23.258745739828512,45.92185538014448,25.582888126975423,1.226346366936415,10.885918358815234,29.819549671473837,54.17291687790944,-39.01508930012,18.296634709957527,-11.927771764015757,7.78463595462035,-23.393398050311575,-5.31188921935016,30.415435504278882,-8.636805246103648,3.6695161454490357,-5.8367927357944565,2.775168981848558,-3.3560626614283717,14.718346177323804,6.177334082860014,-4.361844491904547,3.669940187201223,-11.616230753940098,-11.414064136915467,4.0
6.0,-0.2134980780096276,-1.315671678016781,0.6248418962831026,13.923194971801214,-26.144764764908054,13.340211717217379,-2.7530909461933657,-20.368361231032367,52.82836234451583,-16.354719767190012,8.504983616758683,-39.04460485660656,-41.40575649815357,15.230740573247905,3.37585453324291,-7.8198431106141015,-9.102522460351121,-9.028677070067086,-1.3235792592845235,-0.0029745313891053893,4.960482614686776,9.368657031095024,4.9561717561829575,16.227080949413242,-5.660440091521794,-27.70277099499194,13.004847210104817,2.910282211850769,18.80198482671267,-0.5811573627804736,6.161105558045547,-24.5990433956216,4.385028103495447,8.53970132675641,12.762141842664374,-23.258271331400127,41.13002803549039,27.907540141386697,3.7728392812759357,6.551750157672064,23.912542324675815,62.1099390920287,-45.87558467256733,25.736909999448326,-7.3942576634618815,0.17289554692004794,-16.579701176715893,-1.1291454595704211,29.669558030071478,-4.122516460489594,-3.9876718831115103,-7.107953894949798,4.721068969453835,-7.838438137006084,17.214897447739215,2.5835374665660344,-3.6528883476099323,3.72045573232794,-9.023544928278918,-12.28820160974636,4.0
7.0,-0.24545395877529835,-1.7362740092992102,-3.99785782026829,-2.0819274733445967,-35.69186204396608,33.64370124956595,-12.460411900431135,-21.5859492229412,61.60087149671295,3.1107320288404363,11.582767941875597,-35.61910380294617,-46.83089857190315,21.839845358133392,5.372975892713568,-17.825446051662635,-8.396407594471658,-3.817981332713606,7.224710545235498,-2.569968276327855,-4.935209690443185,7.506788012440134,6.073521374309422,19.80522722363093,-7.363969655700565,-22.751018416814134,17.57817828145295,4.0297101630762215,19.664495956119655,14.485438564452748,-2.414189967878601,-12.849588644155881,8.825191083018517,9.766785011824698,12.913156801063192,-19.80179390618161,42.07272281723736,24.42258403010492,-0.8507463286403667,7.6027919130742445,23.721683959683258,52.410873743229956,-35.21743784650014,13.622423946458548,-12.166283101924448,3.3377824399474125,-11.779709681308391,11.591277340820419,18.972979804981932,1.1965240976449927,-7.383020942719745,-14.6147385580466,6.543704246677302,-9.800609898718589,10.73023149216731,3.989088986051139,-4.4648279277480825,4.108039481298863,-8.505504814056955,-4.559351677547359,4.0
8.0,-0.18892848341281115,-1.5379171629142436,-3.284972931757514,-0.7509282989579773,-16.4552522931606,25.472031958078542,0.9499348537219242,-28.324935454015904,65.81525357070805,-15.132370421056159,27.143620746737092,-30.426423945464215,-35.938094088910745,21.415056507803516,12.766420401493844,-11.390072056037889,-19.13122923230176,3.6567717776219477,8.652353505631421,-3.3789560652757773,-8.714635029440494,5.423850921410261,5.554718903706776,18.073205825406312,-8.301035633018229,-26.14373411863479,18.639244730149805,3.630802645992024,21.405675811412063,6.502456803078422,-0.6069590432812515,-16.373727801067876,4.247817875993097,11.647950646369717,12.734318573174303,-16.162189032979366,40.740247301533586,30.600461426893116,-2.9371310634740597,12.96646230812922,26.03306520009339,57.276689743789404,-33.47677148376259,11.665615017063464,-2.6534541092015376,-0.9785644185246846,-14.299222061425965,10.31827776961079,20.470181660470917,-0.1887169136203476,-10.61685923509072,-8.562527544634388,-2.7006058420290797,-3.1119262458492063,8.73792884676612,6.242540113120223,-5.583868070564577,4.818738068726933,-10.419775716655584,-4.274125832420589,4.0
1.0,1.4722043093947805,6.012373002434102,9.820542509306007,28.018029197582624,-5.572432091218247,3.9398245310240463,36.6011796062739,35.341837277717445,-6.080004239136256,19.981626667035147,-2.558014279648664,-30.432312692420616,22.59346627530578,7.097405605635661,-15.269709240757802,-33.948740679363304,-13.917767223128775,-1.985443506219515,-15.466999842998487,6.045598375269679,14.01072799217856,0.7197475786524419,-13.860012748306774,-44.63613569895651,1.9668200106782736,-4.227918270185234,-12.696526381929463,2.883201506333428,-5.26312002598047,8.617881784546585,1.1886640430761009,-10.410679474647436,9.301275275561952,-16.209489094314357,-16.971621638449687,-5.315899317001359,5.178145960322811,-9.230120553693537,-26.169727632623534,11.405999976239528,11.061878646523397,-24.542370170892372,0.40756078231925597,36.307631291370676,1.9690730763052613,-0.25282977978319543,-19.498296093788024,23.17197385505227,-57.16925514082573,-5.99032081941668,19.85645341855907,5.061435888574502,0.07926755328026588,-4.828659156738255,-13.635470099935153,-5.947179567403033,2.9111346196113983,-0.9706867283307423,10.987821512909147,9.37224357081509,4.0
2.0,1.2753925429616477,5.073267896383051,5.490239600035898,30.960938052938335,-2.6656774730191657,4.676189941194317,34.574681227704595,27.704609047870534,0.6916189719828723,19.86258714798384,-1.4696051869986508,-32.080447124915906,25.039815181039096,9.89339248035677,-18.145446131093983,-36.43864280373214,-16.54278981096949,0.57134435450324,-18.371019860901885,6.413103457444613,16.56006658921245,-1.8470972972081103,-13.04639291973119,-42.13604147416019,-1.1296860034933685,-2.6051289744579478,-9.014017624681394,7.142893536856702,-10.02762968537095,7.30550120391357,4.324069127785379,-16.693205022032455,22.20247150910212,-20.16025015224163,-9.953039158749805,-5.945586504589403,5.228713929052665,-6.973548630070837,-27.808330506355613,14.915965584740876,10.664276492913851,-21.484673696995817,4.389720860298947,33.66028007951272,0.8784721364244104,0.9440555693689373,-23.154322655875962,19.903087413806706,-53.59596649083935,-0.2668370243887347,22.269247848824225,2.378907287858826,-3.0962361034426737,-1.6068621010406303,-12.809839303284619,-12.209461176571414,5.246549164456996,-2.014482392703539,17.10158517809215,5.487370809846107,4.0
3.0,1.0370270957600412,3.742099795648373,-1.5644497004956734,9.946821357814112,-7.691672869786822,15.263696072031985,49.25743838985939,36.460962169807324,2.783036572245652,22.506001284848967,-0.027550489563295727,-25.47251818002739,20.241244157596118,14.466579489161955,-20.59026587132284,-25.098645288445077,-5.461162612729013,1.7179537964353166,-21.284951949531244,7.070077951928442,19.22969056953945,-7.645005008658887,-10.044633217981016,-32.63853819598734,-5.352683366541878,-1.50190514833732,-7.554096270972973,6.862483697109007,-8.022067688034712,12.511912842433544,5.658540187871989,-22.40759683188946,21.124225384315093,-19.008948247180875,-12.791583039614371,-0.355111315848229,-1.945404771723483,-6.8968367107448065,-21.817746868909428,23.642615791247785,8.60850867377662,-22.188453332994495,1.278480358161343,34.140802438321074,-2.306203770148989,-0.242650392172487,-24.850588695451524,17.3059696767435,-54.29994600855768,7.365084706429421,15.805149151930456,9.43661439601067,-3.3994056452058894,-1.890500968396218,-8.624568414548186,-10.937155810228825,4.9286689892867575,-1.8970647447381628,14.057723730042136,2.838654143658272,4.0
4.0,1.0640628768987015,4.094106018898021,2.326933432324279,17.698995395088783,4.805161340853052,-1.0766507062182173,41.461620143463726,41.39177723248511,-0.46999383119381344,37.32543916497989,-4.057927408157518,-35.69196391935813,22.185297092941727,3.64926928893903,-20.555716351703648,-26.661782862520802,-9.787440206856962,2.24331795008637,-15.257234138765869,5.491614340233417,12.760517838486642,-4.092902024281415,-11.287038084620367,-36.58862090581651,-3.880305305410867,-4.959738095276939,-9.872320012175718,2.7528325337317576,-6.009783138019027,14.156871448837002,7.47897616017309,-21.63004345581559,24.34777306626849,-21.09727863871828,-7.298873138301136,-8.25786496011821,5.232054142511936,-8.509496628871977,-27.14393849538307,20.720415143831428,11.331577973203121,-23.114943819086186,2.245073250534116,39.64257067929007,-6.336739166794123,2.126120685464544,-26.761797434397188,19.041751273710133,-57.25027820164188,1.3818720244284433,20.99311618288478,4.816866255421971,-6.751065208290816,0.8128575846055774,-13.298175903382889,-9.474454664798621,3.9528794762244415,-1.2503710092747098,14.170308965615735,6.637381737665984,4.0
5.0,1.2305547369097054,4.985202715862096,6.2162420059730845,25.04189731307795,9.902489289993113,21.797857177301314,51.154255267920085,53.20416835949364,25.556119010252917,37.66734168853805,-5.88686526668849,-29.827300268950992,23.046984298575424,8.525649398788454,-10.367727694168838,-26.947272613107693,-2.477505012692905,6.763901207729934,-5.52459021112243,2.2870649167719996,1.907275576183971,-6.318098715548228,-13.560929860790655,-43.782210282219054,-0.2806152006442771,0.5603523958323804,-4.800589510857393,2.7441660294413173,-3.3560626614283717,14.709485447407515,5.189529630809329,-18.79552500240572,26.703840071465205,-25.020980477673085,-4.42948713894516,5.811525592673165,-9.284348940542772,-1.9580582471787686,-21.733684510395857,23.173354261566047,5.847594612222401,-17.616924155468233,3.8584587118448117,37.7303421502468,-2.0906206873408917,0.447316821660099,-27.81269188229488,21.273338641327275,-54.117515017256075,6.604972316659243,9.671017708891666,10.462784479870665,2.3953070521371598,-7.05917498748153,-8.783062753982795,-13.176341984848381,4.140526562727723,-0.6571622008661829,16.024279880176874,5.3229832582371515,4.0
6.0,1.105681958727482,4.385093368384594,4.634195525063897,13.876882526734272,3.615340953304536,17.999634352090734,49.208268899957815,45.6794386343312,10.470241731903158,47.24549554008249,-11.201356508981505,-23.112749641320573,22.67236248690724,6.080204241316891,-16.25717657468837,-29.66887298131115,-8.724258067346263,-0.3673913090014982,-12.473864164103585,4.795623595211889,10.65211115233261,-0.6946862868568512,-12.2001351931247,-39.47681741791214,-2.5641609949343738,-4.623193990839969,-6.5575681391791765,4.6781549460219605,-7.838438137006084,17.1986679752929,1.0080126447177853,-21.575863749233203,25.992726345633336,-24.359584925494357,-0.7888909873531964,-5.554069331536551,2.0735235033962383,-11.979661149556751,-21.390399254761125,16.921282577078713,9.535408007086192,-21.114231696820823,1.6424473052781903,35.98050954165705,-6.655956410604803,-0.1524140276914046,-25.742446377975515,19.985127551644336,-58.0289008308343,0.8686223555990036,19.922914467388917,9.258197996942782,0.10796366068827319,0.11205130726818455,-15.607922126317982,-12.112164591631139,4.990540443636286,-1.8885879095032982,17.959179914692818,7.996305540683987,4.0
7.0,1.3788872935270418,5.71882461315434,9.63586723562761,24.15941652728012,-3.7302487866712286,5.859598664753497,31.095363531889543,52.330851303431,2.9857594260711617,33.87269796288054,-8.121764006208595,-35.646606771896636,23.42612025542532,18.545090022016424,-9.088092492712454,-32.27761556329371,-10.843149359581659,-9.869473134365101,-14.06496756319136,4.959580232779549,15.838111794808054,7.182948406281747,-14.54730992704897,-46.99867472653346,0.06816055385793135,-7.441969646082263,-14.136397651394145,6.503121501204261,-9.800609898718589,10.723451847914973,3.006008225646235,-14.888043149432214,20.62943648346663,-16.792065892997325,-13.022208465809618,-0.6290227062949081,9.373221779220662,-15.383038066565174,-31.84663273921295,19.09073247421278,10.131437696467103,-18.806933473009035,2.9394459739411376,37.242413274317244,-1.0799661800760894,2.3236662945595294,-19.60421325376912,20.91911642958354,-50.376944592077066,-6.975532995102811,21.962083459813897,5.960068232705357,-5.073285719808781,-0.3054776090654471,-14.627018842656721,-2.342197957905667,0.9233606916097385,0.10440350151735472,7.609652055277236,9.9861728026574,4.0
8.0,1.3064412196492696,5.02158442536478,5.586946174850637,25.2854680555907,0.08206647341014031,0.12750039503990412,25.40119242307693,41.92665574900448,-7.808509108705212,27.199797050726694,0.7432753724621561,-29.62346362351963,20.009666696753552,6.613345330703729,-9.806782561846449,-36.244186549656995,-19.65358900717296,-4.297814028738801,-11.54325665485514,4.221419412927082,11.626769909578412,6.053744625733768,-12.08043669018377,-39.25057944353263,-3.5545248234365427,-9.937076093690452,-8.212737487444585,-2.747222760293708,-3.1119262458492063,8.727069178664443,5.3082074404117146,-15.708068636785638,20.81883100398178,-15.55232637234612,-13.058892998399278,-2.7359364557990737,5.497871688620057,-13.17448806234703,-30.53714182369534,18.33904608190252,8.115735368145913,-22.77107909210846,4.723228081847201,32.86021929330763,-3.7806532230453707,1.6012021043237594,-22.06455393415939,24.991028821863377,-56.69536323660963,-4.90340539340217,25.268679128803914,6.793879749428281,-0.08667145233023646,0.9669808007725206,-19.050345767533695,-6.874643392980398,2.911623681149676,-1.0671709759207444,13.935570875188834,11.957465410079607,4.0
1.0,-0.28647309701222684,0.4852055927375913,13.186010590773783,21.21582573983292,15.104060891637904,-1.3728286521747006,15.421018976123172,-15.352671239390498,11.486423366408065,-37.896941199401496,-19.307458707883114,-18.145534308657787,-5.1563733513476295,1.679504716816977,38.813018154861034,23.032507550439167,27.833882189423502,1.9455996454432196,-19.327305389436656,6.116173267554173,18.94460252692896,-20.628563710183283,-11.375742014221677,-36.07978217024223,9.0295403347133,14.414366836962346,5.950762240226261,0.1354610457983231,-4.828659156738255,-13.628800817381705,-6.146561491924189,16.708335180213936,27.83329161004419,-42.69517529980234,17.208749319037135,10.080299254884032,-3.8032100613067175,6.064202398635008,-21.961471606156223,-30.260541692660095,2.1478405329495414,3.145754215735403,6.284227700009534,25.88316769264037,7.6930259259983504,31.307945519089436,-0.08065725316094252,31.421428955128647,-16.940056490059597,18.024591396004354,-27.756761199117605,-6.381713189725506,8.74200465220304,-7.074204930655002,-17.571518253472306,-12.866359368657296,9.960338167904585,-8.030508501505247,20.03155610442195,13.948438191344001,4.0
